fiscal_year,SOAL,_FREQ_
1011,E01001116,380
1011,E01001117,645
1011,E01001118,574
1011,E01001119,404
1011,E01001120,350
1011,E01001121,403
1011,E01001122,258
1011,E01001123,450
1011,E01001124,369
1011,E01001125,391
1011,E01001126,350
1011,E01001127,351
1011,E01001128,425
1011,E01001129,383
1011,E01001130,408
1011,E01001131,389
1011,E01001132,501
1011,E01001133,537
1011,E01001134,351
1011,E01001135,490
1011,E01001136,549
1011,E01001137,460
1011,E01001138,335
1011,E01001139,397
1011,E01001140,366
1011,E01001141,300
1011,E01001142,363
1011,E01001143,561
1011,E01001144,415
1011,E01001145,428
1011,E01001146,456
1011,E01001147,445
1011,E01001148,393
1011,E01001149,397
1011,E01001150,356
1011,E01001151,440
1011,E01001152,428
1011,E01001153,389
1011,E01001154,389
1011,E01001155,611
1011,E01001156,490
1011,E01001157,421
1011,E01001158,340
1011,E01001159,439
1011,E01001160,469
1011,E01001161,546
1011,E01001162,561
1011,E01001163,489
1011,E01001164,405
1011,E01001165,385
1011,E01001166,492
1011,E01001167,563
1011,E01001168,475
1011,E01001169,561
1011,E01001170,607
1011,E01001171,427
1011,E01001172,483
1011,E01001173,685
1011,E01001174,352
1011,E01001175,421
1011,E01001176,462
1011,E01001177,486
1011,E01001178,432
1011,E01001179,299
1011,E01001180,430
1011,E01001181,463
1011,E01001182,364
1011,E01001183,403
1011,E01001184,380
1011,E01001185,414
1011,E01001186,513
1011,E01001187,453
1011,E01001188,405
1011,E01001189,238
1011,E01001190,506
1011,E01001191,428
1011,E01001192,466
1011,E01001193,516
1011,E01001194,407
1011,E01001195,421
1011,E01001196,497
1011,E01001197,488
1011,E01001198,324
1011,E01001199,499
1011,E01001200,469
1011,E01001201,397
1011,E01001202,530
1011,E01001203,414
1011,E01001204,401
1011,E01001205,368
1011,E01001206,468
1011,E01001207,358
1011,E01001208,302
1011,E01001209,446
1011,E01001210,576
1011,E01001211,387
1011,E01001212,545
1011,E01001213,536
1011,E01001214,442
1011,E01001215,525
1011,E01001216,425
1011,E01001217,379
1011,E01001218,477
1011,E01001219,604
1011,E01001220,404
1011,E01001221,389
1011,E01001222,531
1011,E01001223,343
1011,E01001224,366
1011,E01001225,557
1011,E01001226,377
1011,E01001227,368
1011,E01001228,476
1011,E01001229,321
1011,E01001230,263
1011,E01001231,407
1011,E01001232,366
1011,E01001233,327
1011,E01001234,284
1011,E01001235,308
1011,E01001236,446
1011,E01001237,417
1011,E01001238,477
1011,E01001239,354
1011,E01001240,479
1011,E01001241,373
1011,E01001242,405
1011,E01001243,367
1011,E01001244,554
1011,E01001245,487
1011,E01001246,406
1011,E01001247,480
1011,E01001248,384
1011,E01001249,591
1011,E01001250,577
1011,E01001251,471
1011,E01001252,480
1011,E01001253,376
1011,E01001254,462
1011,E01001255,320
1011,E01001256,969
1011,E01001257,500
1011,E01001258,554
