fiscal_year,SOAL,_FREQ_
1112,E01000622,2866
1112,E01000623,2807
1112,E01000624,3217
1112,E01000625,2634
1112,E01000626,2975
1112,E01000627,3855
1112,E01000628,2858
1112,E01000629,2997
1112,E01000630,4288
1112,E01000631,2772
1112,E01000632,3503
1112,E01000633,3220
1112,E01000634,3657
1112,E01000635,3927
1112,E01000636,2793
1112,E01000637,2614
1112,E01000638,2978
1112,E01000639,2223
1112,E01000640,3329
1112,E01000641,3440
1112,E01000642,3831
1112,E01000643,5322
1112,E01000644,3696
1112,E01000645,2113
1112,E01000646,2846
1112,E01000647,2382
1112,E01000648,2429
1112,E01000649,3508
1112,E01000650,3177
1112,E01000651,2999
1112,E01000652,3248
1112,E01000653,2808
1112,E01000654,2090
1112,E01000655,2151
1112,E01000656,2468
1112,E01000657,2908
1112,E01000658,3033
1112,E01000659,2620
1112,E01000660,3078
1112,E01000661,3092
1112,E01000662,3501
1112,E01000663,3004
1112,E01000664,2800
1112,E01000665,3322
1112,E01000666,3416
1112,E01000667,2868
1112,E01000668,2537
1112,E01000669,2472
1112,E01000670,2576
1112,E01000671,3155
1112,E01000672,2385
1112,E01000673,2296
1112,E01000674,2646
1112,E01000675,3032
1112,E01000676,2831
1112,E01000677,2618
1112,E01000678,2599
1112,E01000679,2886
1112,E01000680,2921
1112,E01000681,2859
1112,E01000682,2955
1112,E01000683,2750
1112,E01000684,3576
1112,E01000685,3327
1112,E01000686,2951
1112,E01000687,3025
1112,E01000688,2339
1112,E01000689,2531
1112,E01000690,2448
1112,E01000691,2725
1112,E01000692,2523
1112,E01000693,2637
1112,E01000694,2732
1112,E01000695,2450
1112,E01000696,2681
1112,E01000697,2964
1112,E01000698,2305
1112,E01000699,2480
1112,E01000700,2693
1112,E01000701,2410
1112,E01000702,2256
1112,E01000703,2690
1112,E01000704,2618
1112,E01000705,2178
1112,E01000706,2333
1112,E01000707,2259
1112,E01000708,2897
1112,E01000709,2739
1112,E01000710,2383
1112,E01000711,2828
1112,E01000712,2671
1112,E01000713,2991
1112,E01000714,2879
1112,E01000715,3049
1112,E01000716,2710
1112,E01000717,2367
1112,E01000718,3184
1112,E01000719,3201
1112,E01000720,2713
1112,E01000721,2531
1112,E01000722,3212
1112,E01000723,2819
1112,E01000724,3010
1112,E01000725,2826
1112,E01000726,2549
1112,E01000727,2591
1112,E01000728,3083
1112,E01000729,3125
1112,E01000730,3188
1112,E01000731,2285
1112,E01000732,2541
1112,E01000733,2720
1112,E01000734,2412
1112,E01000735,2751
1112,E01000736,3046
1112,E01000737,2621
1112,E01000738,3024
1112,E01000739,3076
1112,E01000740,2911
1112,E01000741,2698
1112,E01000742,3423
1112,E01000743,3416
1112,E01000744,2593
1112,E01000745,2649
1112,E01000746,3376
1112,E01000747,3405
1112,E01000748,3112
1112,E01000749,3153
1112,E01000750,3459
1112,E01000751,3574
1112,E01000752,3560
1112,E01000753,3673
1112,E01000754,3329
1112,E01000755,3069
1112,E01000756,3247
1112,E01000757,2677
1112,E01000758,2749
1112,E01000759,2579
1112,E01000760,2698
1112,E01000761,2587
1112,E01000762,3070
1112,E01000763,2350
1112,E01000764,3149
1112,E01000765,3135
1112,E01000766,2686
1112,E01000767,2460
1112,E01000768,2648
1112,E01000769,2648
1112,E01000770,2751
1112,E01000771,3207
1112,E01000772,3051
1112,E01000773,2987
1112,E01000774,3217
1112,E01000775,3520
1112,E01000776,3382
1112,E01000777,2649
1112,E01000778,2663
1112,E01000779,2781
1112,E01000780,2737
1112,E01000781,2884
1112,E01000782,2986
1112,E01000783,2881
1112,E01000784,2622
1112,E01000785,2586
1112,E01000786,3381
1112,E01000787,3032
1112,E01000788,2733
1112,E01000789,2577
1112,E01000790,3459
1112,E01000791,2871
1112,E01000792,2566
1112,E01000793,3097
1112,E01000794,3158
1112,E01000795,2940
1112,E01000796,2604
1112,E01000797,2622
1112,E01000798,2677
1112,E01000799,2850
1112,E01000800,2436
1112,E01000801,2674
1112,E01000802,2660
1112,E01000803,2749
1112,E01000804,2704
1112,E01000805,2626
1112,E01000806,2742
1112,E01000807,2318
1112,E01000808,3038
1112,E01000809,2625
1112,E01000810,2618
1112,E01000811,2405
1112,E01000812,2385
1112,E01000813,3172
1112,E01000814,2227
1112,E01000815,2587
1112,E01000816,2646
1112,E01000817,2603
1112,E01000818,2365
1112,E01000819,3109
1112,E01000820,2355
1112,E01000821,2762
1112,E01000822,2434
1112,E01000823,2159
1112,E01000824,1578
1112,E01000825,2679
1112,E01000826,2889
1112,E01000827,3326
1112,E01000828,2655
1112,E01000829,2809
1112,E01000830,2424
1112,E01000831,2895
1112,E01000832,2671
1112,E01000833,2095
1112,E01000834,1676
1112,E01000835,2576
